sample_id	contig	humanchr	human_coord	fusion_name	fusionBreakpointCoord	DistBetweenInsertionAndFusionBreakpoint	Annots
CESC-WL-A834-TP	HPV16~7507~+~chr11~32648816~+	chr11	32648816	PRRG4::EIF3M	32600689	48127	[TCGA_StarF2019,INTRACHROMOSOMAL[chr11:0.22Mb]]
CESC-WL-A834-TP	chr1~77705848~+~HPV16~6316~+	chr1	77705848	ZZZ3::USP33	77701471	4377	[CCLE_StarF2019,TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.01Mb],LOCAL_REARRANGEMENT:-:[12568]]
CESC-WL-A834-TP	chr1~77705848~+~HPV16~6316~+	chr1	77705848	ZZZ3::USP33	77701471	4377	NA
CESC-WL-A834-TP	chr11~32648772~+~HPV16~1373~+	chr11	32648772	PRRG4::EIF3M	32600689	48083	[TCGA_StarF2019,INTRACHROMOSOMAL[chr11:0.22Mb]]
CESC-WL-A834-TP	HPV16~1555~+~chr1~77598445~+	chr1	77598445	ZZZ3::USP33	77631850	33405	[CCLE_StarF2019,TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.01Mb],LOCAL_REARRANGEMENT:-:[12568]]
CESC-WL-A834-TP	HPV16~1555~+~chr1~77598445~+	chr1	77598445	ZZZ3::USP33	77631850	33405	NA
CESC-WL-A834-TP	chr1~77707550~+~HPV16~238~-	chr1	77707550	ZZZ3::USP33	77701471	6079	[CCLE_StarF2019,TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.01Mb],LOCAL_REARRANGEMENT:-:[12568]]
CESC-WL-A834-TP	chr1~77707550~+~HPV16~238~-	chr1	77707550	ZZZ3::USP33	77701471	6079	NA
CESC-WL-A834-TP	HPV16~2424~+~chr1~77705854~+	chr1	77705854	ZZZ3::USP33	77701471	4383	[CCLE_StarF2019,TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.01Mb],LOCAL_REARRANGEMENT:-:[12568]]
CESC-WL-A834-TP	HPV16~2424~+~chr1~77705854~+	chr1	77705854	ZZZ3::USP33	77701471	4383	NA
CESC-WL-A834-TP	chr1~77599198~+~HPV16~3092~+	chr1	77599198	ZZZ3::USP33	77631850	32652	[CCLE_StarF2019,TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.01Mb],LOCAL_REARRANGEMENT:-:[12568]]
CESC-WL-A834-TP	chr1~77599198~+~HPV16~3092~+	chr1	77599198	ZZZ3::USP33	77631850	32652	NA
CESC-WL-A834-TP	HPV16~1018~-~chr1~77614832~+	chr1	77614832	ZZZ3::USP33	77631850	17018	[CCLE_StarF2019,TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.01Mb],LOCAL_REARRANGEMENT:-:[12568]]
CESC-WL-A834-TP	HPV16~1018~-~chr1~77614832~+	chr1	77614832	ZZZ3::USP33	77631850	17018	NA
CESC-WL-A834-TP	chr11~32882963~+~HPV16~7168~-	chr11	32882963	PRRG4::EIF3M	32840239	42724	[TCGA_StarF2019,INTRACHROMOSOMAL[chr11:0.22Mb]]
CESC-WL-A834-TP	HPV16~6101~+~chr11~32548394~+	chr11	32548394	PRRG4::EIF3M	32600689	52295	[TCGA_StarF2019,INTRACHROMOSOMAL[chr11:0.22Mb]]
CESC-WL-A834-TP	HPV16~7022~+~chr1~77677030~+	chr1	77677030	ZZZ3::USP33	77682585	5555	[CCLE_StarF2019,TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.01Mb],LOCAL_REARRANGEMENT:-:[12568]]
CESC-WL-A834-TP	HPV16~7022~+~chr1~77677030~+	chr1	77677030	ZZZ3::USP33	77682585	5555	NA
CESC-WL-A834-TP	HPV16~3794~-~chr1~77687020~+	chr1	77687020	ZZZ3::USP33	77683262	3758	[CCLE_StarF2019,TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.01Mb],LOCAL_REARRANGEMENT:-:[12568]]
CESC-WL-A834-TP	HPV16~3794~-~chr1~77687020~+	chr1	77687020	ZZZ3::USP33	77683262	3758	NA
CESC-EA-A439-TP	HPV18~4013~-~chr1~3654435~+	chr1	3654435	ASAP3::RP5-1092A11.5	3662265	7830	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	chr1~3659163~+~HPV18~930~-	chr1	3659163	ASAP3::RP5-1092A11.5	3662265	3102	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	chr1~3657430~+~HPV18~930~-	chr1	3657430	ASAP3::RP5-1092A11.5	3662265	4835	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	chr1~3654424~+~HPV18~2418~-	chr1	3654424	ASAP3::RP5-1092A11.5	3662265	7841	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	chr1~3654692~+~HPV18~930~-	chr1	3654692	ASAP3::RP5-1092A11.5	3662265	7573	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	chr1~3647561~+~HPV18~930~-	chr1	3647561	ASAP3::RP5-1092A11.5	3662265	14704	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	chr1~3659431~+~HPV18~234~-	chr1	3659431	ASAP3::RP5-1092A11.5	3662265	2834	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	chr1~3669168~+~HPV18~978~-	chr1	3669168	ASAP3::RP5-1092A11.5	3668681	487	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	chr1~3654692~+~HPV18~234~-	chr1	3654692	ASAP3::RP5-1092A11.5	3662265	7573	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	HPV18~6745~-~chr1~3666576~+	chr1	3666576	RP5-1092A11.5::ASAP3	3668625	2049	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	chr1~3652642~+~HPV18~978~-	chr1	3652642	ASAP3::RP5-1092A11.5	3662265	9623	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	chr1~3657393~+~HPV18~3531~-	chr1	3657393	ASAP3::RP5-1092A11.5	3662265	4872	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	HPV18~5822~-~chr1~23481515~+	chr1	23481515	ASAP3::RP5-1092A11.5	23484005	2490	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	HPV18~3433~-~chr1~3668624~+	chr1	3668624	RP5-1092A11.5::ASAP3	3668625	1	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	HPV18~3433~-~chr1~23484004~+	chr1	23484004	ASAP3::RP5-1092A11.5	23484005	1	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	chr1~3652642~+~HPV18~3433~+	chr1	3652642	ASAP3::RP5-1092A11.5	3662265	9623	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	chr1~3659297~+~HPV18~639~+	chr1	3659297	ASAP3::RP5-1092A11.5	3662265	2968	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	HPV18~23~-~chr1~3668624~+	chr1	3668624	RP5-1092A11.5::ASAP3	3668625	1	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	chr1~3646786~+~HPV18~1343~-	chr1	3646786	ASAP3::RP5-1092A11.5	3662265	15479	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	chr1~3657431~+~HPV18~825~+	chr1	3657431	ASAP3::RP5-1092A11.5	3662265	4834	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	HPV18~415~-~chr1~23484004~+	chr1	23484004	ASAP3::RP5-1092A11.5	23484005	1	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	HPV18~2778~-~chr1~23484004~+	chr1	23484004	ASAP3::RP5-1092A11.5	23484005	1	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	HPV18~879~-~chr1~3659107~+	chr1	3659107	ASAP3::RP5-1092A11.5	3662265	3158	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	chr1~3659265~+~HPV18~1373~-	chr1	3659265	ASAP3::RP5-1092A11.5	3662265	3000	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	chr1~3659297~+~HPV18~657~-	chr1	3659297	ASAP3::RP5-1092A11.5	3662265	2968	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	HPV18~4015~-~chr1~3654425~+	chr1	3654425	ASAP3::RP5-1092A11.5	3662265	7840	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	chr1~3671364~+~HPV18~4057~-	chr1	3671364	ASAP3::RP5-1092A11.5	3668681	2683	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	chr1~3654426~+~HPV18~2416~-	chr1	3654426	ASAP3::RP5-1092A11.5	3662265	7839	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	chr1~23481503~+~HPV18~7426~-	chr1	23481503	ASAP3::RP5-1092A11.5	23484005	2502	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	chr1~3664094~+~HPV18~147~-	chr1	3664094	ASAP3::RP5-1092A11.5	3662265	1829	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	HPV18~5801~-~chr1~23481518~+	chr1	23481518	ASAP3::RP5-1092A11.5	23484005	2487	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	HPV18~1006~-~chr1~3659635~+	chr1	3659635	ASAP3::RP5-1092A11.5	3662265	2630	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	HPV18~6930~+~chr1~3655068~+	chr1	3655068	ASAP3::RP5-1092A11.5	3662265	7197	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	chr1~3656623~+~HPV18~4574~-	chr1	3656623	ASAP3::RP5-1092A11.5	3662265	5642	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	HPV18~4516~-~chr1~3655673~+	chr1	3655673	ASAP3::RP5-1092A11.5	3662265	6592	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	chr1~3663037~+~HPV18~1034~-	chr1	3663037	ASAP3::RP5-1092A11.5	3662265	772	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	chr1~3658121~+~HPV18~5976~-	chr1	3658121	ASAP3::RP5-1092A11.5	3662265	4144	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	chr1~3658645~+~HPV18~5158~-	chr1	3658645	ASAP3::RP5-1092A11.5	3662265	3620	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	chr1~3655631~+~HPV18~5147~-	chr1	3655631	ASAP3::RP5-1092A11.5	3662265	6634	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	chr1~3662903~+~HPV18~6375~+	chr1	3662903	ASAP3::RP5-1092A11.5	3662265	638	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	HPV18~4165~-~chr1~3657339~+	chr1	3657339	ASAP3::RP5-1092A11.5	3662265	4926	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	HPV18~5623~-~chr1~3658177~+	chr1	3658177	ASAP3::RP5-1092A11.5	3662265	4088	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	HPV18~7290~-~chr1~3675371~+	chr1	3675371	ASAP3::RP5-1092A11.5	3668681	6690	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	HPV18~5626~+~chr1~3656957~+	chr1	3656957	ASAP3::RP5-1092A11.5	3662265	5308	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	chr1~3657195~+~HPV18~6031~-	chr1	3657195	ASAP3::RP5-1092A11.5	3662265	5070	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	HPV18~4879~+~chr1~3658754~+	chr1	3658754	ASAP3::RP5-1092A11.5	3662265	3511	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	chr1~3659072~+~HPV18~7183~-	chr1	3659072	ASAP3::RP5-1092A11.5	3662265	3193	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	HPV18~600~-~chr1~3655000~+	chr1	3655000	ASAP3::RP5-1092A11.5	3662265	7265	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	chr1~3655656~+~HPV18~161~-	chr1	3655656	ASAP3::RP5-1092A11.5	3662265	6609	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	chr1~3675340~+~HPV18~317~-	chr1	3675340	ASAP3::RP5-1092A11.5	3668681	6659	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	HPV18~4918~-~chr1~3658652~+	chr1	3658652	ASAP3::RP5-1092A11.5	3662265	3613	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	HPV18~6639~-~chr1~3658111~+	chr1	3658111	ASAP3::RP5-1092A11.5	3662265	4154	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	chr1~3657050~+~HPV18~5122~-	chr1	3657050	ASAP3::RP5-1092A11.5	3662265	5215	[INTRACHROMOSOMAL[chr1:19.76Mb]]
CESC-EA-A439-TP	HPV18~713~-~chr1~3659047~+	chr1	3659047	ASAP3::RP5-1092A11.5	3662265	3218	[INTRACHROMOSOMAL[chr1:19.76Mb]]
HNSC-CR-6467-TP	chr12~52520206~+~HPV33~3351~+	chr12	52520206	KRT5::KRT8	52517590	2616	[HGNC_GENEFAM,GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr12:0.38Mb]]
CESC-C5-A7X5-TP	chr4~68854031~+~HPV35~884~-	chr4	68854031	VPS4B::RP11-468N14.4	68861608	7577	[INTERCHROMOSOMAL[chr18--chr4]]
CESC-C5-A7X5-TP	chr4~68856078~+~HPV35~2292~-	chr4	68856078	VPS4B::RP11-468N14.4	68861608	5530	[INTERCHROMOSOMAL[chr18--chr4]]
CESC-C5-A7X5-TP	chr4~68854031~+~HPV35~233~-	chr4	68854031	VPS4B::RP11-468N14.4	68861608	7577	[INTERCHROMOSOMAL[chr18--chr4]]
CESC-C5-A7X5-TP	HPV35~2613~-~chr4~68849741~+	chr4	68849741	VPS4B::RP11-468N14.4	68861608	11867	[INTERCHROMOSOMAL[chr18--chr4]]
CESC-LP-A7HU-TP	chr8~127797040~+~HPV16~594~-	chr8	127797040	PVT1::MYC	127794734	2306	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-LP-A7HU-TP	HPV16~4054~+~chr20~31695640~+	chr20	31695640	NCEH1::BCL2L1	31666086	29554	[TCGA_StarF2019,INTERCHROMOSOMAL[chr3--chr20]]
CESC-LP-A7HU-TP	chr8~127796073~+~HPV16~594~-	chr8	127796073	PVT1::MYC	127794734	1339	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-LP-A7HU-TP	HPV16~5048~-~chr8~127672734~+	chr8	127672734	PVT1::MYC	127738248	65514	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-LP-A7HU-TP	chr8~127899518~+~HPV16~5118~+	chr8	127899518	PVT1::MYC	127855319	44199	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-LP-A7HU-TP	chr8~127890999~+~HPV16~3369~+	chr8	127890999	PVT1::MYC	127855319	35680	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-LP-A7HU-TP	chr8~127794735~+~HPV16~3357~+	chr8	127794735	PVT1::MYC	127794734	1	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-LP-A7HU-TP	chr8~127796058~+~HPV16~3355~+	chr8	127796058	PVT1::MYC	127794734	1324	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-LP-A7HU-TP	chr8~127796072~+~HPV16~741~+	chr8	127796072	PVT1::MYC	127794734	1338	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-LP-A7HU-TP	HPV16~5638~-~chr8~127674469~+	chr8	127674469	PVT1::MYC	127738248	63779	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-LP-A7HU-TP	chr8~127736624~+~HPV16~3357~+	chr8	127736624	PVT1::MYC	127738248	1624	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-LP-A7HU-TP	HPV16~4053~+~chr20~31695639~+	chr20	31695639	NCEH1::BCL2L1	31666086	29553	[TCGA_StarF2019,INTERCHROMOSOMAL[chr3--chr20]]
CESC-LP-A7HU-TP	chr8~127681877~+~HPV16~4813~-	chr8	127681877	PVT1::MYC	127738248	56371	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-LP-A7HU-TP	chr8~127673265~+~HPV16~2474~-	chr8	127673265	PVT1::MYC	127738248	64983	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-LP-A7HU-TP	chr8~127876240~+~HPV16~7779~-	chr8	127876240	PVT1::MYC	127855319	20921	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-LP-A7HU-TP	HPV16~5612~-~chr8~127794796~+	chr8	127794796	PVT1::MYC	127794734	62	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-LP-A7HU-TP	HPV16~2318~+~chr20~31679017~+	chr20	31679017	NCEH1::BCL2L1	31666086	12931	[TCGA_StarF2019,INTERCHROMOSOMAL[chr3--chr20]]
CESC-LP-A7HU-TP	chr20~31675758~+~HPV16~5693~-	chr20	31675758	NCEH1::BCL2L1	31666086	9672	[TCGA_StarF2019,INTERCHROMOSOMAL[chr3--chr20]]
CESC-LP-A7HU-TP	HPV16~4503~+~chr8~127678951~+	chr8	127678951	PVT1::MYC	127738248	59297	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-LP-A7HU-TP	chr8~127674113~+~HPV16~1529~+	chr8	127674113	PVT1::MYC	127738248	64135	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-LP-A7HU-TP	chr8~127678834~+~HPV16~5406~+	chr8	127678834	PVT1::MYC	127738248	59414	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-LP-A7HU-TP	HPV16~7602~-~chr8~127899056~+	chr8	127899056	PVT1::MYC	127855319	43737	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-LP-A7HU-TP	HPV16~6559~+~chr8~127901455~+	chr8	127901455	PVT1::MYC	127855319	46136	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-LP-A7HU-TP	chr8~127744430~+~HPV16~1320~-	chr8	127744430	PVT1::MYC	127740396	4034	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-LP-A7HU-TP	HPV16~3426~+~chr20~31685830~+	chr20	31685830	NCEH1::BCL2L1	31666086	19744	[TCGA_StarF2019,INTERCHROMOSOMAL[chr3--chr20]]
CESC-LP-A7HU-TP	chr8~127904975~+~HPV16~1275~-	chr8	127904975	PVT1::MYC	127855319	49656	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-LP-A7HU-TP	HPV16~5118~-~chr8~127849348~+	chr8	127849348	PVT1::MYC	127855319	5971	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-LP-A7HU-TP	chr8~127769757~+~HPV16~6102~-	chr8	127769757	PVT1::MYC	127794734	24977	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-LP-A7HU-TP	HPV16~3494~+~chr8~127906289~+	chr8	127906289	PVT1::MYC	127855319	50970	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-LP-A7HU-TP	HPV16~5342~-~chr20~31668576~+	chr20	31668576	NCEH1::BCL2L1	31666086	2490	[TCGA_StarF2019,INTERCHROMOSOMAL[chr3--chr20]]
CESC-LP-A7HU-TP	HPV16~2184~+~chr8~127678702~+	chr8	127678702	PVT1::MYC	127738248	59546	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-LP-A7HU-TP	chr8~127780641~+~HPV16~469~-	chr8	127780641	PVT1::MYC	127794734	14093	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-LP-A7HU-TP	chr8~127673816~+~HPV16~5933~+	chr8	127673816	PVT1::MYC	127738248	64432	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-LP-A7HU-TP	chr8~127795787~+~HPV16~1233~-	chr8	127795787	PVT1::MYC	127794734	1053	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-LP-A7HU-TP	chr8~127675619~+~HPV16~2235~-	chr8	127675619	PVT1::MYC	127738248	62629	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-LP-A7HU-TP	HPV16~2816~-~chr20~31674893~+	chr20	31674893	NCEH1::BCL2L1	31666086	8807	[TCGA_StarF2019,INTERCHROMOSOMAL[chr3--chr20]]
CESC-LP-A7HU-TP	HPV16~7576~-~chr8~127791044~+	chr8	127791044	PVT1::MYC	127794734	3690	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-C5-A1MQ-TP	chr11~748395~+~HPV18~3768~+	chr11	748395	TALDO1::EPS8L2	747578	817	[TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr11:0.02Mb],LOCAL_REARRANGEMENT:+:[19602]]
CESC-C5-A1MQ-TP	HPV18~930~+~chr11~747145~+	chr11	747145	TALDO1::EPS8L2	747578	433	[TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr11:0.02Mb],LOCAL_REARRANGEMENT:+:[19602]]
CESC-C5-A1MQ-TP	chr11~747579~+~HPV18~3433~+	chr11	747579	TALDO1::EPS8L2	747578	1	[TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr11:0.02Mb],LOCAL_REARRANGEMENT:+:[19602]]
CESC-C5-A1MQ-TP	chr11~751274~+~HPV18~7609~+	chr11	751274	TALDO1::EPS8L2	747578	3696	[TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr11:0.02Mb],LOCAL_REARRANGEMENT:+:[19602]]
CESC-C5-A1MQ-TP	HPV18~1723~+~chr11~747142~+	chr11	747142	TALDO1::EPS8L2	747578	436	[TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr11:0.02Mb],LOCAL_REARRANGEMENT:+:[19602]]
CESC-C5-A1MQ-TP	chr11~747579~+~HPV18~2778~+	chr11	747579	TALDO1::EPS8L2	747578	1	[TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr11:0.02Mb],LOCAL_REARRANGEMENT:+:[19602]]
CESC-C5-A1MQ-TP	chr11~747579~+~HPV18~415~+	chr11	747579	TALDO1::EPS8L2	747578	1	[TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr11:0.02Mb],LOCAL_REARRANGEMENT:+:[19602]]
HNSC-HD-A634-TP	HPV16~5374~+~chr2~156325698~+	chr2	156325698	GPD2::NR4A2	156326000	302	[TCGA_StarF2019,ChimerSeq,INTRACHROMOSOMAL[chr2:0.09Mb],LOCAL_INVERSION:+:-:[92942]]
HNSC-HD-A634-TP	chr2~156476208~+~HPV16~3357~+	chr2	156476208	GPD2::NR4A2	156476207	1	[TCGA_StarF2019,ChimerSeq,INTRACHROMOSOMAL[chr2:0.09Mb],LOCAL_INVERSION:+:-:[92942]]
HNSC-HD-A634-TP	chr2~156485796~+~HPV16~881~-	chr2	156485796	GPD2::NR4A2	156476207	9589	[TCGA_StarF2019,ChimerSeq,INTRACHROMOSOMAL[chr2:0.09Mb],LOCAL_INVERSION:+:-:[92942]]
HNSC-HD-A634-TP	chr2~156483719~+~HPV16~881~-	chr2	156483719	GPD2::NR4A2	156476207	7512	[TCGA_StarF2019,ChimerSeq,INTRACHROMOSOMAL[chr2:0.09Mb],LOCAL_INVERSION:+:-:[92942]]
HNSC-HD-A634-TP	chr2~156329705~+~HPV16~3357~+	chr2	156329705	NR4A2::GPD2	156330668	963	[ChimerSeq,TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr2:0.09Mb],LOCAL_INVERSION:-:+:[92942]]
HNSC-HD-A634-TP	chr2~156491262~+~HPV16~881~-	chr2	156491262	GPD2::NR4A2	156476207	15055	[TCGA_StarF2019,ChimerSeq,INTRACHROMOSOMAL[chr2:0.09Mb],LOCAL_INVERSION:+:-:[92942]]
HNSC-HD-A634-TP	chr2~156492017~+~HPV16~881~-	chr2	156492017	GPD2::NR4A2	156476207	15810	[TCGA_StarF2019,ChimerSeq,INTRACHROMOSOMAL[chr2:0.09Mb],LOCAL_INVERSION:+:-:[92942]]
HNSC-HD-A634-TP	chr2~156490379~+~HPV16~881~-	chr2	156490379	GPD2::NR4A2	156476207	14172	[TCGA_StarF2019,ChimerSeq,INTRACHROMOSOMAL[chr2:0.09Mb],LOCAL_INVERSION:+:-:[92942]]
