hotspot	Chromosome	hotspot_coord	virus_genome	hotspot_virus_tally	insert_genes	insert_gene_count	hotspot_name
chr7:133005826	chr7	133005826	Eppstein-Barr	9	CHCHD3	11	chr7:133005826^CHCHD3
chr7:133005826	chr7	133005826	NC_001702_8135nt_Murine_type_C_retrovirus	1	CHCHD3	11	chr7:133005826^CHCHD3
chr7:133005826	chr7	133005826	NC_001806_152222nt_Human_alphaherpesvirus_1	1	CHCHD3	11	chr7:133005826^CHCHD3
chr7:133686900	chr7	133686900	HPV16	3	EXOC4	3	chr7:133686900^EXOC4
chr7:133686900	chr7	133686900	HPV33	1	EXOC4	3	chr7:133686900^EXOC4
chr7:135026137	chr7	135026137	Eppstein-Barr	2	CALD1	3	chr7:135026137^CALD1
chr7:135026137	chr7	135026137	HPV16	2	CALD1	3	chr7:135026137^CALD1
chr7:135026137	chr7	135026137	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	CALD1	3	chr7:135026137^CALD1
chr7:135789442	chr7	135789442	HPV16	3	AC091736.1~LUZP6	1	chr7:135789442^AC091736.1~LUZP6
chr7:137490289	chr7	137490289	HPV16	1	RPL41;DGKI	3	chr7:137490289^RPL41;DGKI
chr7:137490289	chr7	137490289	NC_001702_8135nt_Murine_type_C_retrovirus	2	RPL41;DGKI	3	chr7:137490289^RPL41;DGKI
chr7:137490289	chr7	137490289	NC_007815_8197nt_PreXMRV_1	1	RPL41;DGKI	3	chr7:137490289^RPL41;DGKI
chr7:138224539	chr7	138224539	HPV16	3	AC008155.1~Y_RNA	1	chr7:138224539^AC008155.1~Y_RNA
chr7:138952164	chr7	138952164	Eppstein-Barr	2	ATP6V0A4	1	chr7:138952164^ATP6V0A4
chr7:138952164	chr7	138952164	HPV16	1	ATP6V0A4	1	chr7:138952164^ATP6V0A4
chr7:138952164	chr7	138952164	HPV33	1	ATP6V0A4	1	chr7:138952164^ATP6V0A4
chr7:139640269	chr7	139640269	HPV16	4	HIPK2	3	chr7:139640269^HIPK2
chr7:139640269	chr7	139640269	HPV33	2	HIPK2	3	chr7:139640269^HIPK2
chr7:140146306	chr7	140146306	HPV16	5	KDM7A	2	chr7:140146306^KDM7A
chr7:141710866	chr7	141710866	Eppstein-Barr	3	KIAA1147	3	chr7:141710866^KIAA1147
chr7:141710866	chr7	141710866	HPV16	2	KIAA1147	3	chr7:141710866^KIAA1147
chr7:141710866	chr7	141710866	HPV33	1	KIAA1147	3	chr7:141710866^KIAA1147
chr7:14187838	chr7	14187838	HBV	1	DGKB	7	chr7:14187838^DGKB
chr7:14187838	chr7	14187838	HPV11	1	DGKB	7	chr7:14187838^DGKB
chr7:14187838	chr7	14187838	HPV16	5	DGKB	7	chr7:14187838^DGKB
chr7:14187838	chr7	14187838	HPV33	1	DGKB	7	chr7:14187838^DGKB
chr7:142769811	chr7	142769811	HPV16	2	RP11-114L10.2	1	chr7:142769811^RP11-114L10.2
chr7:142769811	chr7	142769811	HPV33	1	RP11-114L10.2	1	chr7:142769811^RP11-114L10.2
chr7:143302219	chr7	143302219	Eppstein-Barr	2	ZYX	3	chr7:143302219^ZYX
chr7:143302219	chr7	143302219	HPV16	2	ZYX	3	chr7:143302219^ZYX
chr7:143302219	chr7	143302219	HPV58	1	ZYX	3	chr7:143302219^ZYX
chr7:143302219	chr7	143302219	NC_001362_8323nt_Friend_murine_leukemia_virus	1	ZYX	3	chr7:143302219^ZYX
chr7:143924866	chr7	143924866	HPV16	5	OR2A12~OR2A2	1	chr7:143924866^OR2A12~OR2A2
chr7:143924866	chr7	143924866	HPV58	1	OR2A12~OR2A2	1	chr7:143924866^OR2A12~OR2A2
chr7:143924866	chr7	143924866	NC_001806_152222nt_Human_alphaherpesvirus_1	1	OR2A12~OR2A2	1	chr7:143924866^OR2A12~OR2A2
chr7:145419878	chr7	145419878	HPV16	4	AC004911.2~AC073055.2	3	chr7:145419878^AC004911.2~AC073055.2
chr7:145419878	chr7	145419878	HPV33	1	AC004911.2~AC073055.2	3	chr7:145419878^AC004911.2~AC073055.2
chr7:146385443	chr7	146385443	HPV16	4	CNTNAP2	4	chr7:146385443^CNTNAP2
chr7:146385443	chr7	146385443	HPV33	1	CNTNAP2	4	chr7:146385443^CNTNAP2
chr7:1463884	chr7	1463884	Eppstein-Barr	2	AC073094.4~MICALL2	3	chr7:1463884^AC073094.4~MICALL2
chr7:1463884	chr7	1463884	HPV16	5	AC073094.4~MICALL2	3	chr7:1463884^AC073094.4~MICALL2
chr7:1463884	chr7	1463884	HPV58	2	AC073094.4~MICALL2	3	chr7:1463884^AC073094.4~MICALL2
chr7:1463884	chr7	1463884	NC_001362_8323nt_Friend_murine_leukemia_virus	1	AC073094.4~MICALL2	3	chr7:1463884^AC073094.4~MICALL2
chr7:148893457	chr7	148893457	HPV11	1	EZH2	3	chr7:148893457^EZH2
chr7:148893457	chr7	148893457	HPV16	4	EZH2	3	chr7:148893457^EZH2
chr7:148893457	chr7	148893457	HPV33	1	EZH2	3	chr7:148893457^EZH2
chr7:148893457	chr7	148893457	NC_001702_8135nt_Murine_type_C_retrovirus	1	EZH2	3	chr7:148893457^EZH2
chr7:149417562	chr7	149417562	Eppstein-Barr	3	ZNF767P	2	chr7:149417562^ZNF767P
chr7:149417562	chr7	149417562	HPV16	3	ZNF767P	2	chr7:149417562^ZNF767P
chr7:149417562	chr7	149417562	HPV33	1	ZNF767P	2	chr7:149417562^ZNF767P
chr7:149417562	chr7	149417562	NC_001702_8135nt_Murine_type_C_retrovirus	1	ZNF767P	2	chr7:149417562^ZNF767P
chr7:150218235	chr7	150218235	Eppstein-Barr	2	AC092666.1~ACTR3C	2	chr7:150218235^AC092666.1~ACTR3C
chr7:150218235	chr7	150218235	HPV16	2	AC092666.1~ACTR3C	2	chr7:150218235^AC092666.1~ACTR3C
chr7:150218235	chr7	150218235	HPV33	1	AC092666.1~ACTR3C	2	chr7:150218235^AC092666.1~ACTR3C
chr7:150690717	chr7	150690717	Eppstein-Barr	1	RP11-632K21.3~GIMAP6	2	chr7:150690717^RP11-632K21.3~GIMAP6
chr7:150690717	chr7	150690717	HBV	1	RP11-632K21.3~GIMAP6	2	chr7:150690717^RP11-632K21.3~GIMAP6
chr7:150690717	chr7	150690717	HPV11	1	RP11-632K21.3~GIMAP6	2	chr7:150690717^RP11-632K21.3~GIMAP6
chr7:150690717	chr7	150690717	HPV16	2	RP11-632K21.3~GIMAP6	2	chr7:150690717^RP11-632K21.3~GIMAP6
chr7:150690717	chr7	150690717	HPV33	1	RP11-632K21.3~GIMAP6	2	chr7:150690717^RP11-632K21.3~GIMAP6
chr7:150690717	chr7	150690717	HPV59	1	RP11-632K21.3~GIMAP6	2	chr7:150690717^RP11-632K21.3~GIMAP6
chr7:151091542	chr7	151091542	Eppstein-Barr	2	ABCB8	1	chr7:151091542^ABCB8
chr7:151091542	chr7	151091542	HPV16	4	ABCB8	1	chr7:151091542^ABCB8
chr7:151091542	chr7	151091542	HPV33	1	ABCB8	1	chr7:151091542^ABCB8
chr7:151830325	chr7	151830325	HPV16	4	PRKAG2	3	chr7:151830325^PRKAG2
chr7:152857949	chr7	152857949	HPV11	1	ACTR3B~AF104455.1	2	chr7:152857949^ACTR3B~AF104455.1
chr7:152857949	chr7	152857949	HPV16	2	ACTR3B~AF104455.1	2	chr7:152857949^ACTR3B~AF104455.1
chr7:153964187	chr7	153964187	HPV16	4	DPP6	2	chr7:153964187^DPP6
chr7:153964187	chr7	153964187	HPV18	1	DPP6	2	chr7:153964187^DPP6
chr7:154779433	chr7	154779433	HPV16	2	DPP6	2	chr7:154779433^DPP6
chr7:154779433	chr7	154779433	HPV33	1	DPP6	2	chr7:154779433^DPP6
chr7:155183923	chr7	155183923	Eppstein-Barr	1	INSIG1~BLACE	2	chr7:155183923^INSIG1~BLACE
chr7:155183923	chr7	155183923	HPV11	1	INSIG1~BLACE	2	chr7:155183923^INSIG1~BLACE
chr7:155183923	chr7	155183923	HPV16	2	INSIG1~BLACE	2	chr7:155183923^INSIG1~BLACE
chr7:155183923	chr7	155183923	HPV33	1	INSIG1~BLACE	2	chr7:155183923^INSIG1~BLACE
chr7:156016275	chr7	156016275	HPV11	1	AC021218.2~Y_RNA	4	chr7:156016275^AC021218.2~Y_RNA
chr7:156016275	chr7	156016275	HPV16	3	AC021218.2~Y_RNA	4	chr7:156016275^AC021218.2~Y_RNA
chr7:156016275	chr7	156016275	HPV33	1	AC021218.2~Y_RNA	4	chr7:156016275^AC021218.2~Y_RNA
chr7:157450605	chr7	157450605	Eppstein-Barr	1	PTPRN2	3	chr7:157450605^PTPRN2
chr7:157450605	chr7	157450605	HPV11	1	PTPRN2	3	chr7:157450605^PTPRN2
chr7:157450605	chr7	157450605	HPV16	5	PTPRN2	3	chr7:157450605^PTPRN2
chr7:157450605	chr7	157450605	HPV33	1	PTPRN2	3	chr7:157450605^PTPRN2
chr7:157907760	chr7	157907760	HPV16	4	PTPRN2	4	chr7:157907760^PTPRN2
chr7:157907760	chr7	157907760	HPV33	1	PTPRN2	4	chr7:157907760^PTPRN2
chr7:158325191	chr7	158325191	HPV11	1	PTPRN2	18	chr7:158325191^PTPRN2
chr7:158325191	chr7	158325191	HPV16	14	PTPRN2	18	chr7:158325191^PTPRN2
chr7:158325191	chr7	158325191	HPV18	1	PTPRN2	18	chr7:158325191^PTPRN2
chr7:158325191	chr7	158325191	HPV33	1	PTPRN2	18	chr7:158325191^PTPRN2
chr7:158325191	chr7	158325191	HPV58	1	PTPRN2	18	chr7:158325191^PTPRN2
chr7:158739257	chr7	158739257	HPV16	5	ESYT2~WDR60	2	chr7:158739257^ESYT2~WDR60
chr7:158739257	chr7	158739257	HPV33	1	ESYT2~WDR60	2	chr7:158739257^ESYT2~WDR60
chr7:158739257	chr7	158739257	HPV35	1	ESYT2~WDR60	2	chr7:158739257^ESYT2~WDR60
chr7:158739257	chr7	158739257	HPV58	1	ESYT2~WDR60	2	chr7:158739257^ESYT2~WDR60
chr7:18096976	chr7	18096976	HPV16	4	HDAC9	2	chr7:18096976^HDAC9
chr7:19877863	chr7	19877863	Eppstein-Barr	1	AC004543.2~RPL21P75	2	chr7:19877863^AC004543.2~RPL21P75
chr7:19877863	chr7	19877863	HPV16	4	AC004543.2~RPL21P75	2	chr7:19877863^AC004543.2~RPL21P75
chr7:20685442	chr7	20685442	Eppstein-Barr	1	ABCB5	3	chr7:20685442^ABCB5
chr7:20685442	chr7	20685442	HPV16	4	ABCB5	3	chr7:20685442^ABCB5
chr7:20685442	chr7	20685442	NC_001702_8135nt_Murine_type_C_retrovirus	1	ABCB5	3	chr7:20685442^ABCB5
chr7:21273367	chr7	21273367	Eppstein-Barr	1	LINC01162~RN7SL542P	4	chr7:21273367^LINC01162~RN7SL542P
chr7:21273367	chr7	21273367	HPV16	5	LINC01162~RN7SL542P	4	chr7:21273367^LINC01162~RN7SL542P
chr7:21273367	chr7	21273367	HPV18	1	LINC01162~RN7SL542P	4	chr7:21273367^LINC01162~RN7SL542P
chr7:21273367	chr7	21273367	HPV45	1	LINC01162~RN7SL542P	4	chr7:21273367^LINC01162~RN7SL542P
chr7:22526073	chr7	22526073	Eppstein-Barr	4	EEF1A1P6;STEAP1B	9	chr7:22526073^EEF1A1P6;STEAP1B
chr7:22526073	chr7	22526073	HBV	2	EEF1A1P6;STEAP1B	9	chr7:22526073^EEF1A1P6;STEAP1B
chr7:22526073	chr7	22526073	HPV16	2	EEF1A1P6;STEAP1B	9	chr7:22526073^EEF1A1P6;STEAP1B
chr7:22526073	chr7	22526073	NC_001702_8135nt_Murine_type_C_retrovirus	4	EEF1A1P6;STEAP1B	9	chr7:22526073^EEF1A1P6;STEAP1B
chr7:22526073	chr7	22526073	NC_001806_152222nt_Human_alphaherpesvirus_1	1	EEF1A1P6;STEAP1B	9	chr7:22526073^EEF1A1P6;STEAP1B
chr7:22526073	chr7	22526073	NC_006430_15246nt_Mammalian_orthorubulavirus_5	1	EEF1A1P6;STEAP1B	9	chr7:22526073^EEF1A1P6;STEAP1B
chr7:23292499	chr7	23292499	HBV	1	CCDC126	1	chr7:23292499^CCDC126
chr7:23292499	chr7	23292499	HPV16	2	CCDC126	1	chr7:23292499^CCDC126
chr7:23292499	chr7	23292499	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	CCDC126	1	chr7:23292499^CCDC126
chr7:2381039	chr7	2381039	Eppstein-Barr	3	SNX8	2	chr7:2381039^SNX8
chr7:2381039	chr7	2381039	HBV	1	SNX8	2	chr7:2381039^SNX8
chr7:2381039	chr7	2381039	HPV11	1	SNX8	2	chr7:2381039^SNX8
chr7:2381039	chr7	2381039	HPV16	3	SNX8	2	chr7:2381039^SNX8
chr7:24005440	chr7	24005440	HPV16	5	AC009508.1~RNA5SP228	2	chr7:24005440^AC009508.1~RNA5SP228
chr7:24005440	chr7	24005440	HPV33	1	AC009508.1~RNA5SP228	2	chr7:24005440^AC009508.1~RNA5SP228
chr7:24005440	chr7	24005440	HPV59	1	AC009508.1~RNA5SP228	2	chr7:24005440^AC009508.1~RNA5SP228
chr7:24005440	chr7	24005440	NC_001702_8135nt_Murine_type_C_retrovirus	1	AC009508.1~RNA5SP228	2	chr7:24005440^AC009508.1~RNA5SP228
chr7:24777558	chr7	24777558	HPV16	2	DFNA5	1	chr7:24777558^DFNA5
chr7:24777558	chr7	24777558	HPV58	1	DFNA5	1	chr7:24777558^DFNA5
chr7:26201787	chr7	26201787	Eppstein-Barr	5	HNRNPA2B1	10	chr7:26201787^HNRNPA2B1
chr7:26201787	chr7	26201787	HPV11	1	HNRNPA2B1	10	chr7:26201787^HNRNPA2B1
chr7:26201787	chr7	26201787	HPV16	4	HNRNPA2B1	10	chr7:26201787^HNRNPA2B1
chr7:26201787	chr7	26201787	HPV18	2	HNRNPA2B1	10	chr7:26201787^HNRNPA2B1
chr7:26201787	chr7	26201787	HPV33	1	HNRNPA2B1	10	chr7:26201787^HNRNPA2B1
chr7:26201787	chr7	26201787	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	1	HNRNPA2B1	10	chr7:26201787^HNRNPA2B1
chr7:26201787	chr7	26201787	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	HNRNPA2B1	10	chr7:26201787^HNRNPA2B1
chr7:26201787	chr7	26201787	NC_001702_8135nt_Murine_type_C_retrovirus	1	HNRNPA2B1	10	chr7:26201787^HNRNPA2B1
chr7:27598561	chr7	27598561	Eppstein-Barr	1	AC073150.6~HIBADH	3	chr7:27598561^AC073150.6~HIBADH
chr7:27598561	chr7	27598561	HBV	1	AC073150.6~HIBADH	3	chr7:27598561^AC073150.6~HIBADH
chr7:27598561	chr7	27598561	HPV16	3	AC073150.6~HIBADH	3	chr7:27598561^AC073150.6~HIBADH
chr7:27598561	chr7	27598561	HPV33	1	AC073150.6~HIBADH	3	chr7:27598561^AC073150.6~HIBADH
chr7:28712701	chr7	28712701	HPV11	1	CREB5	3	chr7:28712701^CREB5
chr7:28712701	chr7	28712701	HPV16	2	CREB5	3	chr7:28712701^CREB5
chr7:28712701	chr7	28712701	HPV33	1	CREB5	3	chr7:28712701^CREB5
chr7:2982454	chr7	2982454	HPV16	4	AC006028.11~AC004906.3	1	chr7:2982454^AC006028.11~AC004906.3
chr7:2982454	chr7	2982454	HPV33	1	AC006028.11~AC004906.3	1	chr7:2982454^AC006028.11~AC004906.3
chr7:32656636	chr7	32656636	Eppstein-Barr	2	DPY19L1P1	3	chr7:32656636^DPY19L1P1
chr7:32656636	chr7	32656636	HPV16	3	DPY19L1P1	3	chr7:32656636^DPY19L1P1
chr7:32656636	chr7	32656636	HPV31	1	DPY19L1P1	3	chr7:32656636^DPY19L1P1
chr7:32656636	chr7	32656636	HPV58	1	DPY19L1P1	3	chr7:32656636^DPY19L1P1
chr7:32656636	chr7	32656636	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	1	DPY19L1P1	3	chr7:32656636^DPY19L1P1
chr7:33624848	chr7	33624848	HPV16	3	AC006195.2~RP11-89N17.1	2	chr7:33624848^AC006195.2~RP11-89N17.1
chr7:34185322	chr7	34185322	HPV16	2	BMPER	2	chr7:34185322^BMPER
chr7:34185322	chr7	34185322	HPV33	1	BMPER	2	chr7:34185322^BMPER
chr7:3459177	chr7	3459177	HPV16	2	SDK1	2	chr7:3459177^SDK1
chr7:3459177	chr7	3459177	HPV33	1	SDK1	2	chr7:3459177^SDK1
chr7:34958788	chr7	34958788	HBV	1	DPY19L1~DPY19L2P1	2	chr7:34958788^DPY19L1~DPY19L2P1
chr7:34958788	chr7	34958788	HPV16	2	DPY19L1~DPY19L2P1	2	chr7:34958788^DPY19L1~DPY19L2P1
chr7:34958788	chr7	34958788	HPV58	1	DPY19L1~DPY19L2P1	2	chr7:34958788^DPY19L1~DPY19L2P1
chr7:34958788	chr7	34958788	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	1	DPY19L1~DPY19L2P1	2	chr7:34958788^DPY19L1~DPY19L2P1
chr7:36078862	chr7	36078862	HPV16	3	EEPD1	1	chr7:36078862^EEPD1
chr7:37260611	chr7	37260611	HPV16	3	ELMO1	4	chr7:37260611^ELMO1
chr7:37260611	chr7	37260611	HPV18	1	ELMO1	4	chr7:37260611^ELMO1
chr7:37260611	chr7	37260611	HPV33	1	ELMO1	4	chr7:37260611^ELMO1
chr7:38415686	chr7	38415686	HPV16	3	AMPH	2	chr7:38415686^AMPH
chr7:38415686	chr7	38415686	NC_001702_8135nt_Murine_type_C_retrovirus	1	AMPH	2	chr7:38415686^AMPH
chr7:39655558	chr7	39655558	Eppstein-Barr	1	LINC00265	1	chr7:39655558^LINC00265
chr7:39655558	chr7	39655558	HPV16	2	LINC00265	1	chr7:39655558^LINC00265
chr7:40076547	chr7	40076547	Eppstein-Barr	1	SUGCT	4	chr7:40076547^SUGCT
chr7:40076547	chr7	40076547	HPV16	4	SUGCT	4	chr7:40076547^SUGCT
chr7:40076547	chr7	40076547	HPV33	1	SUGCT	4	chr7:40076547^SUGCT
chr7:40076547	chr7	40076547	HPV58	1	SUGCT	4	chr7:40076547^SUGCT
chr7:4024677	chr7	4024677	HPV11	1	SDK1	7	chr7:4024677^SDK1
chr7:4024677	chr7	4024677	HPV16	5	SDK1	7	chr7:4024677^SDK1
chr7:4024677	chr7	4024677	HPV33	1	SDK1	7	chr7:4024677^SDK1
chr7:40556457	chr7	40556457	HPV16	4	SUGCT	4	chr7:40556457^SUGCT
chr7:41260637	chr7	41260637	HPV16	3	AC005160.3~LINC01450	1	chr7:41260637^AC005160.3~LINC01450
chr7:41260637	chr7	41260637	HPV33	1	AC005160.3~LINC01450	1	chr7:41260637^AC005160.3~LINC01450
chr7:42771442	chr7	42771442	Eppstein-Barr	1	LINC01448~TCP1P1	2	chr7:42771442^LINC01448~TCP1P1
chr7:42771442	chr7	42771442	HPV16	3	LINC01448~TCP1P1	2	chr7:42771442^LINC01448~TCP1P1
chr7:42771442	chr7	42771442	HPV33	1	LINC01448~TCP1P1	2	chr7:42771442^LINC01448~TCP1P1
chr7:43578382	chr7	43578382	Eppstein-Barr	3	COA1	2	chr7:43578382^COA1
chr7:43578382	chr7	43578382	HPV16	1	COA1	2	chr7:43578382^COA1
chr7:44013720	chr7	44013720	Eppstein-Barr	3	DBNL	4	chr7:44013720^DBNL
chr7:44013720	chr7	44013720	HPV16	4	DBNL	4	chr7:44013720^DBNL
chr7:44013720	chr7	44013720	HPV18	1	DBNL	4	chr7:44013720^DBNL
chr7:44013720	chr7	44013720	HPV33	1	DBNL	4	chr7:44013720^DBNL
chr7:44013720	chr7	44013720	HPV58	1	DBNL	4	chr7:44013720^DBNL
chr7:44013720	chr7	44013720	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	DBNL	4	chr7:44013720^DBNL
chr7:44013720	chr7	44013720	NC_007815_8197nt_PreXMRV_1	1	DBNL	4	chr7:44013720^DBNL
chr7:44451467	chr7	44451467	Eppstein-Barr	1	CAMK2B~AC004453.1	2	chr7:44451467^CAMK2B~AC004453.1
chr7:44451467	chr7	44451467	HPV16	3	CAMK2B~AC004453.1	2	chr7:44451467^CAMK2B~AC004453.1
chr7:44451467	chr7	44451467	HPV33	1	CAMK2B~AC004453.1	2	chr7:44451467^CAMK2B~AC004453.1
chr7:44979131	chr7	44979131	Eppstein-Barr	9	MYO1G	4	chr7:44979131^MYO1G
chr7:44979131	chr7	44979131	HPV11	1	MYO1G	4	chr7:44979131^MYO1G
chr7:44979131	chr7	44979131	HPV16	5	MYO1G	4	chr7:44979131^MYO1G
chr7:44979131	chr7	44979131	HPV18	1	MYO1G	4	chr7:44979131^MYO1G
chr7:44979131	chr7	44979131	HPV33	1	MYO1G	4	chr7:44979131^MYO1G
chr7:44979131	chr7	44979131	NC_001702_8135nt_Murine_type_C_retrovirus	1	MYO1G	4	chr7:44979131^MYO1G
chr7:44979131	chr7	44979131	NC_001806_152222nt_Human_alphaherpesvirus_1	1	MYO1G	4	chr7:44979131^MYO1G
chr7:45528615	chr7	45528615	HPV16	4	ELK1P1~AC073325.1	2	chr7:45528615^ELK1P1~AC073325.1
chr7:46065995	chr7	46065995	HPV16	3	AC023669.1	1	chr7:46065995^AC023669.1
chr7:4656444	chr7	4656444	Eppstein-Barr	1	CYP3A54P~FOXK1	3	chr7:4656444^CYP3A54P~FOXK1
chr7:4656444	chr7	4656444	HBV	1	CYP3A54P~FOXK1	3	chr7:4656444^CYP3A54P~FOXK1
chr7:4656444	chr7	4656444	HPV11	1	CYP3A54P~FOXK1	3	chr7:4656444^CYP3A54P~FOXK1
chr7:4656444	chr7	4656444	HPV16	3	CYP3A54P~FOXK1	3	chr7:4656444^CYP3A54P~FOXK1
chr7:48197322	chr7	48197322	HPV16	2	ABCA13	1	chr7:48197322^ABCA13
chr7:48197322	chr7	48197322	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	ABCA13	1	chr7:48197322^ABCA13
chr7:492020	chr7	492020	HPV11	1	PRKAR1B	7	chr7:492020^PRKAR1B
chr7:492020	chr7	492020	HPV16	4	PRKAR1B	7	chr7:492020^PRKAR1B
chr7:492020	chr7	492020	HPV18	1	PRKAR1B	7	chr7:492020^PRKAR1B
chr7:492020	chr7	492020	HPV33	2	PRKAR1B	7	chr7:492020^PRKAR1B
chr7:492020	chr7	492020	HPV52	1	PRKAR1B	7	chr7:492020^PRKAR1B
chr7:492020	chr7	492020	NC_001806_152222nt_Human_alphaherpesvirus_1	3	PRKAR1B	7	chr7:492020^PRKAR1B
chr7:49434718	chr7	49434718	HPV16	2	DDX43P2~RP11-138B9.1	2	chr7:49434718^DDX43P2~RP11-138B9.1
chr7:49434718	chr7	49434718	HPV58	1	DDX43P2~RP11-138B9.1	2	chr7:49434718^DDX43P2~RP11-138B9.1
chr7:50438515	chr7	50438515	HPV16	1	IKZF1	2	chr7:50438515^IKZF1
chr7:50438515	chr7	50438515	NC_000858_9028nt_Simian_T_lymphotropic_virus_1	1	IKZF1	2	chr7:50438515^IKZF1
chr7:50438515	chr7	50438515	NC_009333_137969nt_Human_gammaherpesvirus_8	1	IKZF1	2	chr7:50438515^IKZF1
chr7:5101907	chr7	5101907	Eppstein-Barr	3	RBAKDN~OR10AH1P	1	chr7:5101907^RBAKDN~OR10AH1P
chr7:5101907	chr7	5101907	HPV58	1	RBAKDN~OR10AH1P	1	chr7:5101907^RBAKDN~OR10AH1P
chr7:51341869	chr7	51341869	HPV16	3	COBL	2	chr7:51341869^COBL
chr7:51341869	chr7	51341869	HPV33	1	COBL	2	chr7:51341869^COBL
chr7:52090482	chr7	52090482	HPV16	5	AC006478.1~RP11-153N17.1	3	chr7:52090482^AC006478.1~RP11-153N17.1
chr7:53114892	chr7	53114892	HBV	1	POM121L12~HAUS6P1	3	chr7:53114892^POM121L12~HAUS6P1
chr7:53114892	chr7	53114892	HPV16	3	POM121L12~HAUS6P1	3	chr7:53114892^POM121L12~HAUS6P1
chr7:53114892	chr7	53114892	HPV18	1	POM121L12~HAUS6P1	3	chr7:53114892^POM121L12~HAUS6P1
chr7:54184387	chr7	54184387	HPV16	4	RP11-806J6.1~HPVC1	2	chr7:54184387^RP11-806J6.1~HPVC1
chr7:55221152	chr7	55221152	HPV16	4	EGFR	3	chr7:55221152^EGFR
chr7:55221152	chr7	55221152	HPV33	1	EGFR	3	chr7:55221152^EGFR
chr7:5541271	chr7	5541271	Eppstein-Barr	41	ACTB	51	chr7:5541271^ACTB
chr7:5541271	chr7	5541271	HPV16	3	ACTB	51	chr7:5541271^ACTB
chr7:5541271	chr7	5541271	HPV73	1	ACTB	51	chr7:5541271^ACTB
chr7:5541271	chr7	5541271	NC_000858_9028nt_Simian_T_lymphotropic_virus_1	1	ACTB	51	chr7:5541271^ACTB
chr7:5541271	chr7	5541271	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	1	ACTB	51	chr7:5541271^ACTB
chr7:5541271	chr7	5541271	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	ACTB	51	chr7:5541271^ACTB
chr7:5541271	chr7	5541271	NC_001702_8135nt_Murine_type_C_retrovirus	5	ACTB	51	chr7:5541271^ACTB
chr7:5541271	chr7	5541271	NC_001806_152222nt_Human_alphaherpesvirus_1	4	ACTB	51	chr7:5541271^ACTB
chr7:55849653	chr7	55849653	Eppstein-Barr	1	FKBP9P1~Metazoa_SRP	1	chr7:55849653^FKBP9P1~Metazoa_SRP
chr7:55849653	chr7	55849653	HPV16	2	FKBP9P1~Metazoa_SRP	1	chr7:55849653^FKBP9P1~Metazoa_SRP
chr7:55849653	chr7	55849653	HPV45	1	FKBP9P1~Metazoa_SRP	1	chr7:55849653^FKBP9P1~Metazoa_SRP
chr7:55849653	chr7	55849653	NC_001806_152222nt_Human_alphaherpesvirus_1	1	FKBP9P1~Metazoa_SRP	1	chr7:55849653^FKBP9P1~Metazoa_SRP
chr7:56437811	chr7	56437811	HPV11	1	CICP8~RP11-814E24.3	2	chr7:56437811^CICP8~RP11-814E24.3
chr7:56437811	chr7	56437811	HPV16	3	CICP8~RP11-814E24.3	2	chr7:56437811^CICP8~RP11-814E24.3
chr7:56437811	chr7	56437811	HPV31	1	CICP8~RP11-814E24.3	2	chr7:56437811^CICP8~RP11-814E24.3
chr7:56437811	chr7	56437811	HPV33	1	CICP8~RP11-814E24.3	2	chr7:56437811^CICP8~RP11-814E24.3
chr7:56959016	chr7	56959016	HPV11	1	RP13-580B18.1~RP11-220H4.2	2	chr7:56959016^RP13-580B18.1~RP11-220H4.2
chr7:56959016	chr7	56959016	HPV16	4	RP13-580B18.1~RP11-220H4.2	2	chr7:56959016^RP13-580B18.1~RP11-220H4.2
chr7:57885350	chr7	57885350	HPV16	4	RP11-548K12.13~RP11-715L17.1	5	chr7:57885350^RP11-548K12.13~RP11-715L17.1
chr7:57885350	chr7	57885350	HPV33	1	RP11-548K12.13~RP11-715L17.1	5	chr7:57885350^RP11-548K12.13~RP11-715L17.1
chr7:57885350	chr7	57885350	HPV45	1	RP11-548K12.13~RP11-715L17.1	5	chr7:57885350^RP11-548K12.13~RP11-715L17.1
chr7:57885350	chr7	57885350	HPV58	1	RP11-548K12.13~RP11-715L17.1	5	chr7:57885350^RP11-548K12.13~RP11-715L17.1
chr7:58987589	chr7	58987589	HPV11	1	RP11-548K12.13~RP11-715L17.1	4	chr7:58987589^RP11-548K12.13~RP11-715L17.1
chr7:58987589	chr7	58987589	HPV16	2	RP11-548K12.13~RP11-715L17.1	4	chr7:58987589^RP11-548K12.13~RP11-715L17.1
chr7:58987589	chr7	58987589	HPV33	1	RP11-548K12.13~RP11-715L17.1	4	chr7:58987589^RP11-548K12.13~RP11-715L17.1
chr7:6002916	chr7	6002916	Eppstein-Barr	1	CYTH3	1	chr7:6002916^CYTH3
