#sample	#FusionName	JunctionReadCount	SpanningFragCount	est_J	est_S	SpliceType	LeftGene	LeftBreakpoint	RightGene	RightBreakpoint	LargeAnchorSupport	FFPM	LeftBreakDinuc	LeftBreakEntropy	RightBreakDinuc	RightBreakEntropy	annots
YD15_SALIVARY_GLAND	RBM18--MRRF	2	0	2.00	0.00	ONLY_REF_SPLICE	RBM18^ENSG00000119446.12	chr9:122261380:-	MRRF^ENSG00000148187.16	chr9:122313227:+	YES_LDAS	0.0427	GT	1.7056	AG	1.7465	["INTRACHROMOSOMAL[chr9:0.00Mb]","NEIGHBORS_OVERLAP:-:+:[236]"]
YD15_SALIVARY_GLAND	PRCC--RPL41	2	0	2.00	0.00	ONLY_REF_SPLICE	PRCC^ENSG00000143294.13	chr1:156768239:+	RPL41^ENSG00000229117.7	chr12:56117482:+	YES_LDAS	0.0427	GT	1.8256	AG	1.7819	["INTERCHROMOSOMAL[chr1--chr12]"]
YD15_SALIVARY_GLAND	MECOM--ACTB	2	0	2.00	0.00	ONLY_REF_SPLICE	MECOM^ENSG00000085276.16	chr3:169663336:-	ACTB^ENSG00000075624.12	chr7:5529663:-	YES_LDAS	0.0427	GT	1.8062	AG	1.9899	["INTERCHROMOSOMAL[chr3--chr7]"]
YD15_SALIVARY_GLAND	LRRC1--MRS2	2	0	2.00	0.00	ONLY_REF_SPLICE	LRRC1^ENSG00000137269.13	chr6:53913969:+	MRS2^ENSG00000124532.13	chr6:24418084:+	YES_LDAS	0.0427	GT	1.7968	AG	1.8323	["INTRACHROMOSOMAL[chr6:29.37Mb]"]
YD15_SALIVARY_GLAND	HIF1A--FLJ22447	2	0	2.00	0.00	ONLY_REF_SPLICE	HIF1A^ENSG00000100644.15	chr14:61695839:+	FLJ22447^ENSG00000232774.6	chr14:61657605:+	YES_LDAS	0.0427	GT	1.2419	AG	1.9329	["TCGA_StarF2019","ChimerSeq","CCLE_StarF2019","INTRACHROMOSOMAL[chr14:0.04Mb]","LOCAL_REARRANGEMENT:+:[36817]"]
YD15_SALIVARY_GLAND	CUL3--APPL1	2	0	2.00	0.00	ONLY_REF_SPLICE	CUL3^ENSG00000036257.11	chr2:224535528:-	APPL1^ENSG00000157500.9	chr3:57235566:+	YES_LDAS	0.0427	GT	1.8323	AG	1.9086	["INTERCHROMOSOMAL[chr2--chr3]"]
YD15_SALIVARY_GLAND	CTNNB1--NDUFA5	2	0	2.00	0.00	ONLY_REF_SPLICE	CTNNB1^ENSG00000168036.15	chr3:41239354:+	NDUFA5^ENSG00000128609.13	chr7:123542220:-	YES_LDAS	0.0427	GT	1.7819	AG	1.9219	["INTERCHROMOSOMAL[chr3--chr7]"]
YD15_SALIVARY_GLAND	ATP2C1--DNMT1	2	0	2.00	0.00	ONLY_REF_SPLICE	ATP2C1^ENSG00000017260.18	chr3:130959341:+	DNMT1^ENSG00000130816.13	chr19:10166685:-	YES_LDAS	0.0427	GT	1.7819	AG	1.2310	["INTERCHROMOSOMAL[chr3--chr19]"]
YD15_SALIVARY_GLAND	NCOA2--HNRNPC	2	1	2.00	1.00	ONLY_REF_SPLICE	NCOA2^ENSG00000140396.11	chr8:70403700:-	HNRNPC^ENSG00000092199.16	chr14:21234229:-	YES_LDAS	0.064	GT	1.5058	AG	1.6402	["INTERCHROMOSOMAL[chr8--chr14]"]
YD15_SALIVARY_GLAND	HNRNPM--BOK	2	1	2.00	1.00	ONLY_REF_SPLICE	HNRNPM^ENSG00000099783.10	chr19:8465362:+	BOK^ENSG00000176720.4	chr2:241562348:+	NO_LDAS	0.064	GT	1.6402	AG	1.7968	["INTERCHROMOSOMAL[chr19--chr2]"]
YD15_SALIVARY_GLAND	IFT43--PDCD6	2	2	2.00	2.00	ONLY_REF_SPLICE	IFT43^ENSG00000119650.11	chr14:76059373:+	PDCD6^ENSG00000249915.6	chr5:314417:+	YES_LDAS	0.0854	GT	1.7819	AG	1.8256	["INTERCHROMOSOMAL[chr14--chr5]"]
YD15_SALIVARY_GLAND	HP1BP3--NFYC	2	2	2.00	2.00	ONLY_REF_SPLICE	HP1BP3^ENSG00000127483.16	chr1:20787195:-	NFYC^ENSG00000066136.18	chr1:40738836:+	YES_LDAS	0.0854	GT	1.5656	AG	1.9656	["INTRACHROMOSOMAL[chr1:19.90Mb]"]
YD15_SALIVARY_GLAND	TVP23C--CDRT4	1	1	1.00	1.00	ONLY_REF_SPLICE	TVP23C^ENSG00000175106.15	chr17:15545785:-	CDRT4^ENSG00000239704.9	chr17:15440285:-	YES_LDAS	0.0426	GT	1.9086	AG	1.9899	["INTRACHROMOSOMAL[chr17:0.03Mb]","NEIGHBORS[26536]"]
YD15_SALIVARY_GLAND	LAMC1--HMGN3	1	1	1.00	1.00	ONLY_REF_SPLICE	LAMC1^ENSG00000135862.5	chr1:183127404:+	HMGN3^ENSG00000118418.13	chr6:79201726:-	YES_LDAS	0.0426	GT	1.7819	AG	1.6729	["INTERCHROMOSOMAL[chr1--chr6]"]
YD15_SALIVARY_GLAND	IPO7--SLC22A18AS	1	1	1.00	1.00	ONLY_REF_SPLICE	IPO7^ENSG00000205339.8	chr11:9384847:+	SLC22A18AS^ENSG00000254827.4	chr11:2888635:-	YES_LDAS	0.0426	GT	1.9086	AG	1.9219	["CCLE_StarF2019","INTRACHROMOSOMAL[chr11:6.48Mb]"]
YD15_SALIVARY_GLAND	LRRC75A-AS1--TMBIM4	1	2	1.00	2.00	ONLY_REF_SPLICE	LRRC75A-AS1^ENSG00000175061.16	chr17:16439414:+	TMBIM4^ENSG00000155957.15	chr12:66153448:-	NO_LDAS	0.064	GT	1.8256	AG	1.9656	["INTERCHROMOSOMAL[chr17--chr12]"]
HUH1_LIVER	NCOA2--LYN	87	28	87.00	28.00	ONLY_REF_SPLICE	NCOA2^ENSG00000140396.11	chr8:70403700:-	LYN^ENSG00000254087.6	chr8:56009908:+	YES_LDAS	1.3109	GT	1.5058	AG	1.9086	["CCLE_StarF2019","INTRACHROMOSOMAL[chr8:14.10Mb]"]
HUH1_LIVER	FGFR1--WHSC1L1	60	25	60.00	25.00	ONLY_REF_SPLICE	FGFR1^ENSG00000077782.18	chr8:38457356:-	WHSC1L1^ENSG00000147548.15	chr8:38316042:-	YES_LDAS	0.9689	GT	1.9656	AG	1.9656	["INTRACHROMOSOMAL[chr8:0.03Mb]","NEIGHBORS[28866]"]
HUH1_LIVER	RP11-383H13.1--PPP1R42	39	14	39.00	11.87	ONLY_REF_SPLICE	RP11-383H13.1^ENSG00000235531.8	chr8:71844422:+	PPP1R42^ENSG00000178125.13	chr8:66964334:-	YES_LDAS	0.5799	GT	1.5329	AG	1.8892	["INTRACHROMOSOMAL[chr8:4.77Mb]"]
HUH1_LIVER	SIK2--C11orf88	30	30	30.00	26.47	ONLY_REF_SPLICE	SIK2^ENSG00000170145.4	chr11:111620402:+	C11orf88^ENSG00000183644.12	chr11:111533746:+	YES_LDAS	0.6437	GT	1.5656	AG	1.5546	["CCLE_StarF2019","INTRACHROMOSOMAL[chr11:0.07Mb]","LOCAL_REARRANGEMENT:+:[65360]"]
HUH1_LIVER	EMG1--SLC4A8	29	22	29.00	16.98	INCL_NON_REF_SPLICE	EMG1^ENSG00000126749.13	chr12:6976920:+	SLC4A8^ENSG00000050438.15	chr12:51470392:+	YES_LDAS	0.5242	GT	1.7465	AG	1.9656	["CCLE_StarF2019","INTRACHROMOSOMAL[chr12:44.41Mb]"]
HUH1_LIVER	LINC01169--SMAD6	28	0	28.00	0.00	ONLY_REF_SPLICE	LINC01169^ENSG00000259471.1	chr15:66582248:+	SMAD6^ENSG00000137834.13	chr15:66711668:+	YES_LDAS	0.3192	GT	1.9899	AG	1.6729	["GTEx_recurrent_StarF2019","INTRACHROMOSOMAL[chr15:0.02Mb]","NEIGHBORS[16434]"]
HUH1_LIVER	SPECC1--NTN1	21	9	21.00	9.00	ONLY_REF_SPLICE	SPECC1^ENSG00000128487.15	chr17:20110562:+	NTN1^ENSG00000065320.7	chr17:9221168:+	YES_LDAS	0.342	GT	1.7465	AG	1.9086	["CCLE_StarF2019","INTRACHROMOSOMAL[chr17:10.77Mb]"]
HUH1_LIVER	PRPF3--RPRD2	18	2	18.00	2.00	ONLY_REF_SPLICE	PRPF3^ENSG00000117360.11	chr1:150328466:+	RPRD2^ENSG00000163125.14	chr1:150464527:+	YES_LDAS	0.228	GT	1.9656	AG	1.9329	["CCLE_StarF2019","INTRACHROMOSOMAL[chr1:0.01Mb]","NEIGHBORS[9896]"]
HUH1_LIVER	MT-ATP6--MT-ND1	17	0	17.00	0.00	INCL_NON_REF_SPLICE	MT-ATP6^ENSG00000198899.2	chrM:8652:+	MT-ND1^ENSG00000198888.2	chrM:3520:+	YES_LDAS	0.1938	AT	1.6895	AC	1.5546	["GTEx_recurrent_StarF2019","INTRACHROMOSOMAL[chrM:0.00Mb]","LOCAL_REARRANGEMENT:+:[4265]"]
HUH1_LIVER	EMG1--SLC4A8	16	16	16.00	5.02	ONLY_REF_SPLICE	EMG1^ENSG00000126749.13	chr12:6975378:+	SLC4A8^ENSG00000050438.15	chr12:51470392:+	YES_LDAS	0.2396	GT	1.9899	AG	1.9656	["CCLE_StarF2019","INTRACHROMOSOMAL[chr12:44.41Mb]"]
HUH1_LIVER	DUXAP10--RP11-536C10.19	15	0	4.58	0.00	INCL_NON_REF_SPLICE	DUXAP10^ENSG00000225210.4	chr14:19062466:+	RP11-536C10.19^ENSG00000257142.1	chr14:19700649:-	YES_LDAS	0.0522	GT	1.8323	AG	1.9086	["INTRACHROMOSOMAL[chr14:0.59Mb]"]
HUH1_LIVER	METTL13--FCRL4	15	3	15.00	3.00	ONLY_REF_SPLICE	METTL13^ENSG00000010165.18	chr1:171786078:+	FCRL4^ENSG00000163518.9	chr1:157589458:-	YES_LDAS	0.2052	GT	1.4566	AG	1.7056	["CCLE_StarF2019","INTRACHROMOSOMAL[chr1:14.18Mb]"]
HUH1_LIVER	RALGPS2--LIX1L	14	4	14.00	4.00	ONLY_REF_SPLICE	RALGPS2^ENSG00000116191.16	chr1:178725419:+	LIX1L^ENSG00000271601.3	chr1:145947782:-	YES_LDAS	0.2052	GT	1.7056	AG	1.4566	["CCLE_StarF2019","INTRACHROMOSOMAL[chr1:32.77Mb]"]
HUH1_LIVER	LYN--NCOA2	13	6	13.00	6.00	ONLY_REF_SPLICE	LYN^ENSG00000254087.6	chr8:55999549:+	NCOA2^ENSG00000140396.11	chr8:70296800:-	YES_LDAS	0.2166	GT	1.7819	AG	1.6049	["CCLE_StarF2019","INTRACHROMOSOMAL[chr8:14.10Mb]"]
HUH1_LIVER	SEPT7P2--PSPH	12	0	12.00	0.00	ONLY_REF_SPLICE	SEPT7P2^ENSG00000214765.7	chr7:45768660:-	PSPH^ENSG00000146733.12	chr7:56021231:-	YES_LDAS	0.1368	GT	1.8892	AG	1.9656	["GTEx_recurrent_StarF2019","Babiceanu_Normal","INTRACHROMOSOMAL[chr7:10.24Mb]"]
HUH1_LIVER	CTC-786C10.1--RP11-680G10.1	12	1	12.00	1.00	ONLY_REF_SPLICE	CTC-786C10.1^ENSG00000262601.1	chr16:85171807:+	RP11-680G10.1^ENSG00000261567.1	chr16:85357463:+	YES_LDAS	0.1482	GT	1.5656	AG	1.7465	["INTRACHROMOSOMAL[chr16:0.17Mb]"]
HUH1_LIVER	RP11-123O10.4--GRIP1	11	3	11.00	3.00	ONLY_REF_SPLICE	RP11-123O10.4^ENSG00000256248.1	chr12:67069050:-	GRIP1^ENSG00000155974.10	chr12:66596927:-	YES_LDAS	0.1596	GT	1.2729	AG	1.9656	["INTRACHROMOSOMAL[chr12:0.09Mb]","NEIGHBORS[87690]"]
HUH1_LIVER	RP11-383H13.1--PPP1R42	9	0	9.00	0.00	ONLY_REF_SPLICE	RP11-383H13.1^ENSG00000235531.8	chr8:71828215:+	PPP1R42^ENSG00000178125.13	chr8:66964334:-	YES_LDAS	0.1026	GT	1.7968	AG	1.8892	["INTRACHROMOSOMAL[chr8:4.77Mb]"]
HUH1_LIVER	NRIP1--AF127936.7	9	0	9.00	0.00	ONLY_REF_SPLICE	NRIP1^ENSG00000180530.8	chr21:15064745:-	AF127936.7^ENSG00000281903.1	chr21:14857708:-	YES_LDAS	0.1026	GT	1.2729	AG	1.5546	["INTRACHROMOSOMAL[chr21:0.04Mb]","NEIGHBORS[42683]"]
HUH1_LIVER	TVP23C--CDRT4	9	7	9.00	6.69	ONLY_REF_SPLICE	TVP23C^ENSG00000175106.15	chr17:15545785:-	CDRT4^ENSG00000239704.9	chr17:15440285:-	YES_LDAS	0.1789	GT	1.9086	AG	1.9899	["INTRACHROMOSOMAL[chr17:0.03Mb]","NEIGHBORS[26536]"]
HUH1_LIVER	AC092635.1--AC016730.1	9	7	9.00	2.68	INCL_NON_REF_SPLICE	AC092635.1^ENSG00000229370.1	chr2:13609161:+	AC016730.1^ENSG00000227718.1	chr2:13723102:+	YES_LDAS	0.1331	GT	1.9086	AG	1.9329	["INTRACHROMOSOMAL[chr2:0.11Mb]"]
HUH1_LIVER	AC092635.1--AC016730.1	9	11	9.00	7.87	INCL_NON_REF_SPLICE	AC092635.1^ENSG00000229370.1	chr2:13609161:+	AC016730.1^ENSG00000227718.1	chr2:13723050:+	YES_LDAS	0.1923	GT	1.9086	AG	1.8323	["INTRACHROMOSOMAL[chr2:0.11Mb]"]
HUH1_LIVER	AC092635.1--AC016730.1	8	2	8.00	0.46	INCL_NON_REF_SPLICE	AC092635.1^ENSG00000229370.1	chr2:13609161:+	AC016730.1^ENSG00000227718.1	chr2:13757559:+	YES_LDAS	0.0964	GT	1.9086	AG	1.9219	["INTRACHROMOSOMAL[chr2:0.11Mb]"]
HUH1_LIVER	CLPTM1L--CTD-2231H16.1	8	7	8.00	3.65	ONLY_REF_SPLICE	CLPTM1L^ENSG00000049656.12	chr5:1331799:-	CTD-2231H16.1^ENSG00000249430.1	chr5:113251:+	YES_LDAS	0.1328	GT	1.9329	AG	1.9219	["INTRACHROMOSOMAL[chr5:1.18Mb]"]
HUH1_LIVER	AKR1B10--AKR1B1	7	0	7.00	0.00	ONLY_REF_SPLICE	AKR1B10^ENSG00000198074.8	chr7:134536772:+	AKR1B1^ENSG00000085662.12	chr7:134448493:-	YES_LDAS	0.0798	GT	1.9086	AG	1.9656	["DGD_PARALOGS","HGNC_GENEFAM","INTRACHROMOSOMAL[chr7:0.07Mb]","LOCAL_INVERSION:+:-:[68308]"]
HUH1_LIVER	RP11-444D3.1--SOX5	7	3	7.00	2.33	ONLY_REF_SPLICE	RP11-444D3.1^ENSG00000255864.4	chr12:24213343:-	SOX5^ENSG00000134532.14	chr12:23896024:-	YES_LDAS	0.1064	GT	1.8892	AG	1.9899	["INTRACHROMOSOMAL[chr12:0.26Mb]"]
HUH1_LIVER	NUTM2A-AS1--MINPP1	7	6	6.43	3.86	INCL_NON_REF_SPLICE	NUTM2A-AS1^ENSG00000223482.6	chr10:87326630:-	MINPP1^ENSG00000107789.14	chr10:87449476:+	YES_LDAS	0.1173	GT	1.8892	AG	1.9656	["GTEx_recurrent_StarF2019","INTRACHROMOSOMAL[chr10:0.16Mb]"]
HUH1_LIVER	CLPTM1L--CTD-2231H16.1	7	7	7.00	3.20	ONLY_REF_SPLICE	CLPTM1L^ENSG00000049656.12	chr5:1330280:-	CTD-2231H16.1^ENSG00000249430.1	chr5:113251:+	YES_LDAS	0.1163	GT	1.8892	AG	1.9219	["INTRACHROMOSOMAL[chr5:1.18Mb]"]
HUH1_LIVER	HLA-S--HLA-A	6	0	6.00	0.00	ONLY_REF_SPLICE	HLA-S^ENSG00000225851.1	chr6:31382241:-	HLA-A^ENSG00000206503.10	chr6:29945451:+	YES_LDAS	0.0684	GT	1.9656	AG	1.9656	["HGNC_GENEFAM","GTEx_recurrent_StarF2019","INTRACHROMOSOMAL[chr6:1.44Mb]"]
HUH1_LIVER	CES2--CES1	6	0	6.00	0.00	INCL_NON_REF_SPLICE	CES2^ENSG00000172831.10	chr16:66940251:+	CES1^ENSG00000198848.11	chr16:55826267:-	YES_LDAS	0.0684	GT	1.8062	AG	1.9329	["HGNC_GENEFAM","INTRACHROMOSOMAL[chr16:11.10Mb]"]
HUH1_LIVER	PHRF1--LRRC56	6	1	6.00	1.00	ONLY_REF_SPLICE	PHRF1^ENSG00000070047.10	chr11:601701:+	LRRC56^ENSG00000161328.10	chr11:549902:+	YES_LDAS	0.0798	GT	1.2867	AG	1.8892	["CCLE_StarF2019","ChimerSeq","TCGA_StarF2019","TumorFusionsNAR2018","INTRACHROMOSOMAL[chr11:0.02Mb]","LOCAL_REARRANGEMENT:+:[21570]"]
HUH1_LIVER	RP11-680G10.1--GSE1	5	0	5.00	0.00	ONLY_REF_SPLICE	RP11-680G10.1^ENSG00000261567.1	chr16:85357643:+	GSE1^ENSG00000131149.16	chr16:85648552:+	YES_LDAS	0.057	GT	1.9899	AG	1.9656	["INTRACHROMOSOMAL[chr16:0.25Mb]"]
HUH1_LIVER	SNRPD3--SPECC1L	5	2	5.00	2.00	ONLY_REF_SPLICE	SNRPD3^ENSG00000100028.10	chr22:24572061:+	SPECC1L^ENSG00000100014.18	chr22:24411588:+	YES_LDAS	0.0798	GT	1.9329	AG	1.6895	["CCLE_StarF2019","INTRACHROMOSOMAL[chr22:0.14Mb]"]
HUH1_LIVER	AKR1B1--AKR1B10	5	2	5.00	2.00	ONLY_REF_SPLICE	AKR1B1^ENSG00000085662.12	chr7:134451586:-	AKR1B10^ENSG00000198074.8	chr7:134531908:+	YES_LDAS	0.0798	GT	1.9899	AG	1.7819	["HGNC_GENEFAM","DGD_PARALOGS","INTRACHROMOSOMAL[chr7:0.07Mb]","LOCAL_INVERSION:-:+:[68308]"]
HUH1_LIVER	PCMTD1--CACNA1E	5	6	5.00	6.00	ONLY_REF_SPLICE	PCMTD1^ENSG00000168300.12	chr8:51831444:-	CACNA1E^ENSG00000198216.9	chr1:181651338:+	YES_LDAS	0.1254	GT	1.9329	AG	1.9329	["CCLE_StarF2019","INTERCHROMOSOMAL[chr8--chr1]"]
HUH1_LIVER	RP11-383H13.1--PPP1R42	5	16	5.00	4.13	ONLY_REF_SPLICE	RP11-383H13.1^ENSG00000235531.8	chr8:71844422:+	PPP1R42^ENSG00000178125.13	chr8:66971140:-	YES_LDAS	0.1041	GT	1.5329	AG	1.6729	["INTRACHROMOSOMAL[chr8:4.77Mb]"]
HUH1_LIVER	RP11-444D3.1--SOX5	4	2	4.00	0.67	ONLY_REF_SPLICE	RP11-444D3.1^ENSG00000255864.4	chr12:24277216:-	SOX5^ENSG00000134532.14	chr12:23896024:-	YES_LDAS	0.0532	GT	1.7056	AG	1.9899	["INTRACHROMOSOMAL[chr12:0.26Mb]"]
HUH1_LIVER	C1orf220--RP5-1098D14.1	4	5	4.00	5.00	INCL_NON_REF_SPLICE	C1orf220^ENSG00000213057.5	chr1:178547163:+	RP5-1098D14.1^ENSG00000273384.1	chr1:178651707:+	YES_LDAS	0.1026	GT	1.9656	AG	1.4566	["INTRACHROMOSOMAL[chr1:0.10Mb]"]
HUH1_LIVER	NUTM2A-AS1--MINPP1	4	6	2.57	1.54	ONLY_REF_SPLICE	NUTM2A-AS1^ENSG00000223482.6	chr10:87288442:-	MINPP1^ENSG00000107789.14	chr10:87508336:+	YES_LDAS	0.0469	GT	1.5329	AG	1.8256	["GTEx_recurrent_StarF2019","INTRACHROMOSOMAL[chr10:0.16Mb]"]
HUH1_LIVER	SIK2--C11orf88	4	30	4.00	3.53	ONLY_REF_SPLICE	SIK2^ENSG00000170145.4	chr11:111620402:+	C11orf88^ENSG00000183644.12	chr11:111524883:+	YES_LDAS	0.0858	GT	1.5656	AG	1.9329	["CCLE_StarF2019","INTRACHROMOSOMAL[chr11:0.07Mb]","LOCAL_REARRANGEMENT:+:[65360]"]
HUH1_LIVER	TMEM167A--RELA	3	0	3.00	0.00	ONLY_REF_SPLICE	TMEM167A^ENSG00000174695.8	chr5:83077321:-	RELA^ENSG00000173039.17	chr11:65655762:-	YES_LDAS	0.0342	GT	1.7819	AG	1.2419	["INTERCHROMOSOMAL[chr5--chr11]"]
HUH1_LIVER	SMG1--RP11-231C14.4	3	0	1.50	0.00	INCL_NON_REF_SPLICE	SMG1^ENSG00000157106.15	chr16:18858170:-	RP11-231C14.4^ENSG00000169203.15	chr16:29505872:-	YES_LDAS	0.0171	GT	1.4566	AG	1.9329	["INTRACHROMOSOMAL[chr16:10.56Mb]"]
HUH1_LIVER	RCC1--MRPL3	3	0	3.00	0.00	ONLY_REF_SPLICE	RCC1^ENSG00000180198.14	chr1:28508160:+	MRPL3^ENSG00000114686.7	chr3:131471279:-	YES_LDAS	0.0342	GT	1.7968	AG	1.5301	["INTERCHROMOSOMAL[chr1--chr3]"]
HUH1_LIVER	LEPROT--LEPR	3	0	3.00	0.00	ONLY_REF_SPLICE	LEPROT^ENSG00000213625.7	chr1:65425378:+	LEPR^ENSG00000116678.17	chr1:65565546:+	YES_LDAS	0.0342	GT	1.8256	AG	1.9219	["ChimerSeq","GTEx_recurrent_StarF2019","INTRACHROMOSOMAL[chr1:0.09Mb]","NEIGHBORS[89682]"]
HUH1_LIVER	FN1--S100A6	3	0	3.00	0.00	INCL_NON_REF_SPLICE	FN1^ENSG00000115414.17	chr2:215420685:-	S100A6^ENSG00000197956.8	chr1:153535994:-	YES_LDAS	0.0342	GT	1.5546	AG	1.4256	["CCLE_StarF2019","INTERCHROMOSOMAL[chr2--chr1]"]
HUH1_LIVER	CDC37--MT-ND2	3	0	3.00	0.00	INCL_NON_REF_SPLICE	CDC37^ENSG00000105401.5	chr19:10391555:-	MT-ND2^ENSG00000198763.3	chrM:5224:+	YES_LDAS	0.0342	GT	1.8062	AG	1.5329	["INTERCHROMOSOMAL[chr19--chrM]"]
HUH1_LIVER	AKR1B1--AKR1B10	3	0	3.00	0.00	ONLY_REF_SPLICE	AKR1B1^ENSG00000085662.12	chr7:134447298:-	AKR1B10^ENSG00000198074.8	chr7:134538935:+	YES_LDAS	0.0342	GT	1.9329	AG	1.7968	["HGNC_GENEFAM","DGD_PARALOGS","INTRACHROMOSOMAL[chr7:0.07Mb]","LOCAL_INVERSION:-:+:[68308]"]
HUH1_LIVER	AC138035.2--SEPT14	3	0	3.00	0.00	ONLY_REF_SPLICE	AC138035.2^ENSG00000238035.7	chr5:181317395:+	SEPT14^ENSG00000154997.8	chr7:55796092:-	YES_LDAS	0.0342	GT	1.9086	AG	1.9899	["INTERCHROMOSOMAL[chr5--chr7]"]
HUH1_LIVER	ABCA4--ABCA2	3	0	3.00	0.00	ONLY_REF_SPLICE	ABCA4^ENSG00000198691.10	chr1:94001858:-	ABCA2^ENSG00000107331.15	chr9:137009644:-	YES_LDAS	0.0342	GT	1.5656	AG	1.5058	["HGNC_GENEFAM","INTERCHROMOSOMAL[chr1--chr9]"]
HUH1_LIVER	ZBTB20--ZNF80	3	1	3.00	1.00	ONLY_REF_SPLICE	ZBTB20^ENSG00000181722.14	chr3:114500352:-	ZNF80^ENSG00000174255.6	chr3:114235333:-	YES_LDAS	0.0456	GT	1.5628	AG	1.7056	["HGNC_GENEFAM","INTRACHROMOSOMAL[chr3:0.10Mb]"]
HUH1_LIVER	MIB1--BAGE2	3	1	3.00	1.00	ONLY_REF_SPLICE	MIB1^ENSG00000101752.10	chr18:21779685:+	BAGE2^ENSG00000187172.14	chr21:10473028:+	YES_LDAS	0.0456	GT	1.9656	AG	1.9329	["CCLE_StarF2019","INTERCHROMOSOMAL[chr18--chr21]"]
HUH1_LIVER	PALM2--AKAP2	3	2	3.00	2.00	INCL_NON_REF_SPLICE	PALM2^ENSG00000243444.6	chr9:110016039:+	AKAP2^ENSG00000241978.8	chr9:110136127:+	YES_LDAS	0.057	GT	1.9219	AG	1.8295	["ChimerSeq","INTRACHROMOSOMAL[chr9:0.10Mb]"]
HUH1_LIVER	CASC9--FER1L6-AS2	3	2	3.00	2.00	ONLY_REF_SPLICE	CASC9^ENSG00000249395.2	chr8:75324221:-	FER1L6-AS2^ENSG00000253868.3	chr8:124047693:-	YES_LDAS	0.057	GT	1.7819	AG	1.8892	["HGNC_GENEFAM","INTRACHROMOSOMAL[chr8:48.72Mb]"]
HUH1_LIVER	ZNF638--DYSF	3	3	3.00	3.00	ONLY_REF_SPLICE	ZNF638^ENSG00000075292.17	chr2:71370005:+	DYSF^ENSG00000135636.12	chr2:71480883:+	YES_LDAS	0.0684	GT	1.2419	AG	1.2867	["INTRACHROMOSOMAL[chr2:0.02Mb]","NEIGHBORS[18653]"]
HUH1_LIVER	ZNF589--SMARCAD1	2	0	2.00	0.00	ONLY_REF_SPLICE	ZNF589^ENSG00000164048.12	chr3:48260939:+	SMARCAD1^ENSG00000163104.16	chr4:94278923:+	YES_LDAS	0.0228	GT	1.8892	AG	1.3753	["INTERCHROMOSOMAL[chr3--chr4]"]
HUH1_LIVER	ZNF438--SRP9	2	0	2.00	0.00	ONLY_REF_SPLICE	ZNF438^ENSG00000183621.14	chr10:30876998:-	SRP9^ENSG00000143742.11	chr1:225777935:+	YES_LDAS	0.0228	GT	1.6729	AG	1.7819	["INTERCHROMOSOMAL[chr10--chr1]"]
HUH1_LIVER	WAC--RAB18	2	0	2.00	0.00	ONLY_REF_SPLICE	WAC^ENSG00000095787.20	chr10:28535757:+	RAB18^ENSG00000099246.15	chr10:27526828:+	YES_LDAS	0.0228	GT	1.3383	AG	1.7819	["INTRACHROMOSOMAL[chr10:0.99Mb]"]
HUH1_LIVER	VPS54--KCNH7	2	0	2.00	0.00	ONLY_REF_SPLICE	VPS54^ENSG00000143952.18	chr2:64018938:-	KCNH7^ENSG00000184611.10	chr2:162518158:-	YES_LDAS	0.0228	GT	1.3996	AG	1.5058	["INTRACHROMOSOMAL[chr2:98.35Mb]"]
HUH1_LIVER	TXN--PTGR1	2	0	2.00	0.00	ONLY_REF_SPLICE	TXN^ENSG00000136810.11	chr9:110256412:-	PTGR1^ENSG00000106853.15	chr9:111586165:-	YES_LDAS	0.0228	GT	1.7819	AG	1.5656	["INTRACHROMOSOMAL[chr9:1.29Mb]"]
HUH1_LIVER	TSPAN7--AKR1B10	2	0	2.00	0.00	ONLY_REF_SPLICE	TSPAN7^ENSG00000156298.11	chrX:38561627:+	AKR1B10^ENSG00000198074.8	chr7:134533004:+	YES_LDAS	0.0228	GT	1.5058	AG	1.9086	["INTERCHROMOSOMAL[chrX--chr7]"]
HUH1_LIVER	TMEM219--SMG1	2	0	0.29	0.00	ONLY_REF_SPLICE	TMEM219^ENSG00000149932.15	chr16:29963589:+	SMG1^ENSG00000157106.15	chr16:18872624:-	YES_LDAS	0.0033	GT	1.5219	AG	1.9086	["INTRACHROMOSOMAL[chr16:11.01Mb]"]
HUH1_LIVER	TMEM140--ILF2	2	0	2.00	0.00	ONLY_REF_SPLICE	TMEM140^ENSG00000146859.6	chr7:135148270:+	ILF2^ENSG00000143621.15	chr1:153667657:-	YES_LDAS	0.0228	GT	1.5628	AG	1.7465	["INTERCHROMOSOMAL[chr7--chr1]"]
HUH1_LIVER	SAMD5--RP11-307P5.1	2	0	2.00	0.00	ONLY_REF_SPLICE	SAMD5^ENSG00000203727.3	chr6:147509387:+	RP11-307P5.1^ENSG00000227681.4	chr6:147733729:+	YES_LDAS	0.0228	GT	1.8295	AG	1.5219	["INTRACHROMOSOMAL[chr6:0.09Mb]","NEIGHBORS[90682]"]
HUH1_LIVER	RP4-535B20.1--JAK1	2	0	2.00	0.00	ONLY_REF_SPLICE	RP4-535B20.1^ENSG00000231485.1	chr1:65067604:-	JAK1^ENSG00000162434.10	chr1:64886341:-	YES_LDAS	0.0228	GT	1.2867	AG	1.9656	["INTRACHROMOSOMAL[chr1:0.10Mb]"]
